Title,Year,Type,Journal Name,Article URL,Researcher Name,Profile URL,Job Title,Field
Spatial Confounding in Generalized Estimating Equations,2022,Contribution to journal,American Statistician,https://researchportalplus.anu.edu.au/en/publications/spatial-confounding-in-generalized-estimating-equations,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Sufficient dimension reduction for clustered data via finite mixture modelling,2022,Contribution to journal,Australian and New Zealand Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/sufficient-dimension-reduction-for-clustered-data-via-finite-mixt,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Analyzing environmental-trait interactions in ecological communities with fourth-corner latent variable models,2021,Contribution to journal,Environmetrics,https://researchportalplus.anu.edu.au/en/publications/analyzing-environmental-trait-interactions-in-ecological-communit,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
A shared parameter mixture model for longitudinal income data with missing responses and zero rounding,2021,Contribution to journal,Australian and New Zealand Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/a-shared-parameter-mixture-model-for-longitudinal-income-data-wit,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Diversity of small-scale fisheries in Chile: Environmental patterns and biogeography can inform fisheries management,2021,Contribution to journal,Environmental Science and Policy,https://researchportalplus.anu.edu.au/en/publications/diversity-of-small-scale-fisheries-in-chile-environmental-pattern,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Model-based ordination for species with unequal niche widths,2021,Contribution to journal,Methods in Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/model-based-ordination-for-species-with-unequal-niche-widths,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
On the use of a penalized quasilikelihood information criterion for generalized linear mixed models,2021,Contribution to journal,Biometrika,https://researchportalplus.anu.edu.au/en/publications/on-the-use-of-a-penalized-quasilikelihood-information-criterion-f,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Random Effects Misspecification Can Have Severe Consequences for Random Effects Inference in Linear Mixed Models,2021,Contribution to journal,International Statistical Review,https://researchportalplus.anu.edu.au/en/publications/random-effects-misspecification-can-have-severe-consequences-for-,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Successional syndromes of saplings in tropical secondary forests emerge from environment-dependent trait–demography relationships,2021,Contribution to journal,Ecology Letters,https://researchportalplus.anu.edu.au/en/publications/successional-syndromes-of-saplings-in-tropical-secondary-forests-,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
What is the effective sample size of a spatial point process?,2021,Contribution to journal,Australian and New Zealand Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/what-is-the-effective-sample-size-of-a-spatial-point-process,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Metacommunity ecology of Symbiodiniaceae hosted by the coral Galaxea fascicularis,2020,Contribution to journal,Marine Ecology - Progress Series,https://researchportalplus.anu.edu.au/en/publications/metacommunity-ecology-of-symbiodiniaceae-hosted-by-the-coral-gala,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Model-based ordination of pin-point cover data: Effect of management on dry heathland,2020,Contribution to journal,Ecological Informatics,https://researchportalplus.anu.edu.au/en/publications/model-based-ordination-of-pin-point-cover-data-effect-of-manageme,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
On goodness-of-fit measures for Poisson regression models,2020,Contribution to journal,Australian and New Zealand Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/on-goodness-of-fit-measures-for-poisson-regression-models,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Positive interspecific associations consistent with social information use shape juvenile fish assemblages,2020,Contribution to journal,Ecology,https://researchportalplus.anu.edu.au/en/publications/positive-interspecific-associations-consistent-with-social-inform,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
The LASSO on latent indices for regression modeling with ordinal categorical predictors,2020,Contribution to journal,Computational Statistics and Data Analysis,https://researchportalplus.anu.edu.au/en/publications/the-lasso-on-latent-indices-for-regression-modeling-with-ordinal-,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
A comprehensive evaluation of predictive performance of 33 species distribution models at species and community levels,2019,Contribution to journal,Ecological Monographs,https://researchportalplus.anu.edu.au/en/publications/a-comprehensive-evaluation-of-predictive-performance-of-33-specie,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Efficient estimation of generalized linear latent variable models,2019,Contribution to journal,PLoS ONE,https://researchportalplus.anu.edu.au/en/publications/efficient-estimation-of-generalized-linear-latent-variable-models,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
gllvm: Fast analysis of multivariate abundance data with generalized linear latent variable models in r,2019,Contribution to journal,Methods in Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/gllvm-fast-analysis-of-multivariate-abundance-data-with-generaliz,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Identifying main interactions in marine predator-prey networks of the Bay of Biscay,2019,Contribution to journal,ICES Journal of Marine Science,https://researchportalplus.anu.edu.au/en/publications/identifying-main-interactions-in-marine-predator-prey-networks-of,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Joint species distribution models with species correlations and imperfect detection,2019,Contribution to journal,Ecology,https://researchportalplus.anu.edu.au/en/publications/joint-species-distribution-models-with-species-correlations-and-i,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Semiparametric Regression Using Variational Approximations,2019,Contribution to journal,Journal of the American Statistical Association,https://researchportalplus.anu.edu.au/en/publications/semiparametric-regression-using-variational-approximations,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Symbolic Formulae for Linear Mixed Models,2019,Chapter in Book/Report/Conference proceeding,,https://researchportalplus.anu.edu.au/en/publications/symbolic-formulae-for-linear-mixed-models-2,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Testing random effects in linear mixed models: another look at the F-test (with discussion),2019,Contribution to journal,Australian and New Zealand Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/testing-random-effects-in-linear-mixed-models-another-look-at-the,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Untangling direct species associations from indirect mediator species effects with graphical models,2019,Contribution to journal,Methods in Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/untangling-direct-species-associations-from-indirect-mediator-spe,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
A general algorithm for covariance modeling of discrete data,2018,Contribution to journal,Journal of Multivariate Analysis,https://researchportalplus.anu.edu.au/en/publications/a-general-algorithm-for-covariance-modeling-of-discrete-data,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Order selection and sparsity in latent variable models via the ordered factor LASSO,2018,Contribution to journal,Biometrics,https://researchportalplus.anu.edu.au/en/publications/order-selection-and-sparsity-in-latent-variable-models-via-the-or,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Reliably discriminating stock structure with genetic markers: Mixture models with robust and fast computation,2018,Contribution to journal,Molecular Ecology Resources,https://researchportalplus.anu.edu.au/en/publications/reliably-discriminating-stock-structure-with-genetic-markers-mixt,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Sparse Pairwise Likelihood Estimation for Multivariate Longitudinal Mixed Models,2018,Contribution to journal,Journal of the American Statistical Association,https://researchportalplus.anu.edu.au/en/publications/sparse-pairwise-likelihood-estimation-for-multivariate-longitudin,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Uncovering the drivers of host-associated microbiota with joint species distribution modelling,2018,Contribution to journal,Molecular Ecology,https://researchportalplus.anu.edu.au/en/publications/uncovering-the-drivers-of-host-associated-microbiota-with-joint-s,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Generalized Linear Latent Variable Models for Multivariate Count and Biomass Data in Ecology,2017,Contribution to journal,"Journal of Agricultural, Biological, and Environmental Statistics",https://researchportalplus.anu.edu.au/en/publications/generalized-linear-latent-variable-models-for-multivariate-count-,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Hierarchical selection of fixed and random effects in generalized linear mixed models,2017,Contribution to journal,Statistica Sinica,https://researchportalplus.anu.edu.au/en/publications/hierarchical-selection-of-fixed-and-random-effects-in-generalized,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Joint Selection in Mixed Models using Regularized PQL,2017,Contribution to journal,Journal of the American Statistical Association,https://researchportalplus.anu.edu.au/en/publications/joint-selection-in-mixed-models-using-regularized-pql,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Model-based simultaneous clustering and ordination of multivariate abundance data in ecology,2017,Contribution to journal,Computational Statistics and Data Analysis,https://researchportalplus.anu.edu.au/en/publications/model-based-simultaneous-clustering-and-ordination-of-multivariat,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Plant community composition and species richness in the High Arctic tundra: From the present to the future,2017,Contribution to journal,Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/plant-community-composition-and-species-richness-in-the-high-arct,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
The central role of mean-variance relationships in the analysis of multivariate abundance data: a response to Roberts (2017),2017,Contribution to journal,Methods in Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/the-central-role-of-mean-variance-relationships-in-the-analysis-o,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Variational Approximations for Generalized Linear Latent Variable Models,2017,Contribution to journal,Journal of Computational and Graphical Statistics,https://researchportalplus.anu.edu.au/en/publications/variational-approximations-for-generalized-linear-latent-variable,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
boral – Bayesian Ordination and Regression Analysis of Multivariate Abundance Data in r,2016,Contribution to journal,Methods in Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/boral-bayesian-ordination-and-regression-analysis-of-multivariate,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Extending Joint Models in Community Ecology: A Response to Beissinger et al.,2016,Contribution to journal,Trends in Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/extending-joint-models-in-community-ecology-a-response-to-beissin,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Mixing it up: New methods for finite mixture modelling of multi-species data in Ecology,2016,Contribution to journal,Bulletin of the Australian Mathematical Society,https://researchportalplus.anu.edu.au/en/publications/mixing-it-up-new-methods-for-finite-mixture-modelling-of-multi-sp,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Plant functional traits have globally consistent effects on competition,2016,Contribution to journal,Nature,https://researchportalplus.anu.edu.au/en/publications/plant-functional-traits-have-globally-consistent-effects-on-compe,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
The effect of seasonal ambient temperatures on fire-stimulated germination of species with physiological dormancy: A case study using Boronia (Rutaceae),2016,Contribution to journal,PLoS ONE,https://researchportalplus.anu.edu.au/en/publications/the-effect-of-seasonal-ambient-temperatures-on-fire-stimulated-ge,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
"Community level models, finite mixture models, penalized likelihood, regularization, species archetype models, variable selection",2015,Contribution to journal,Annals of Applied Statistics,https://researchportalplus.anu.edu.au/en/publications/community-level-models-finite-mixture-models-penalized-likelihood,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Fine-scale hydrological niche differentiation through the lens of multi-species co-occurrence models,2015,Contribution to journal,Journal of Ecology,https://researchportalplus.anu.edu.au/en/publications/fine-scale-hydrological-niche-differentiation-through-the-lens-of,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Model-based approaches to unconstrained ordination,2015,Contribution to journal,Methods in Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/model-based-approaches-to-unconstrained-ordination,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Order selection in finite mixture models: Complete or observed likelihood information criteria?,2015,Contribution to journal,Biometrika,https://researchportalplus.anu.edu.au/en/publications/order-selection-in-finite-mixture-models-complete-or-observed-lik,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
"Roses are red, violets are blue - so how much replication should you do? An assessment of variation in the colour of flowers and birds",2015,Contribution to journal,Biological Journal of the Linnean Society,https://researchportalplus.anu.edu.au/en/publications/roses-are-red-violets-are-blue-so-how-much-replication-should-you,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
So Many Variables: Joint Modeling in Community Ecology,2015,Contribution to journal,Trends in Ecology and Evolution,https://researchportalplus.anu.edu.au/en/publications/so-many-variables-joint-modeling-in-community-ecology,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Tuning Parameter Selection for the Adaptive Lasso Using ERIC,2015,Contribution to journal,Journal of the American Statistical Association,https://researchportalplus.anu.edu.au/en/publications/tuning-parameter-selection-for-the-adaptive-lasso-using-eric,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
A nonparametric measure of local association for two-way contingency tables,2013,Contribution to journal,Computational Statistics and Data Analysis,https://researchportalplus.anu.edu.au/en/publications/a-nonparametric-measure-of-local-association-for-two-way-continge,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
"Correlations between physical and chemical defences in plants: Tradeoffs, syndromes, or just many different ways to skin a herbivorous cat?",2013,Contribution to journal,New Phytologist,https://researchportalplus.anu.edu.au/en/publications/correlations-between-physical-and-chemical-defences-in-plants-tra,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Finite Mixture of Regression Modeling for High-Dimensional Count and Biomass Data in Ecology,2013,Contribution to journal,"Journal of Agricultural, Biological, and Environmental Statistics",https://researchportalplus.anu.edu.au/en/publications/finite-mixture-of-regression-modeling-for-high-dimensional-count-,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
To mix or not to mix: Comparing the predictive performance of mixture models vs. separate species distribution models,2013,Contribution to journal,Ecology,https://researchportalplus.anu.edu.au/en/publications/to-mix-or-not-to-mix-comparing-the-predictive-performance-of-mixt,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Nonparametric bootstrap tests of conditional independence in two-way contingency tables,2012,Contribution to journal,Journal of Multivariate Analysis,https://researchportalplus.anu.edu.au/en/publications/nonparametric-bootstrap-tests-of-conditional-independence-in-two-,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
The arcsine is asinine: The analysis of proportions in ecology,2011,Contribution to journal,Ecology,https://researchportalplus.anu.edu.au/en/publications/the-arcsine-is-asinine-the-analysis-of-proportions-in-ecology,AsPr Francis Hui,https://researchportalplus.anu.edu.au/en/persons/francis-hui,,Finance
Bridging disclosure and action: The role of intermediaries in gender pay gap regulation,2025,Contribution to journal,Journal of Industrial Relations,https://researchportalplus.anu.edu.au/en/publications/bridging-disclosure-and-action-the-role-of-intermediaries-in-gend,Dr Anna von Reibnitz,https://researchportalplus.anu.edu.au/en/persons/anna-von-reibnitz,,Finance
Socially Responsible Investing in a Student-Managed Investment Fund,2022,Contribution to journal,Journal of Investing,https://researchportalplus.anu.edu.au/en/publications/socially-responsible-investing-in-a-student-managed-investment-fu,Dr Anna von Reibnitz,https://researchportalplus.anu.edu.au/en/persons/anna-von-reibnitz,,Finance
Gender pay gap reporting in Australia - time for an upgrade.,2021,Book/Report,,https://researchportalplus.anu.edu.au/en/publications/gender-pay-gap-reporting-in-australia-time-for-an-upgrade,Dr Anna von Reibnitz,https://researchportalplus.anu.edu.au/en/persons/anna-von-reibnitz,,Finance
Return dispersion and fund performance: Australia – The land of opportunity?,2020,Contribution to journal,Pacific Basin Finance Journal,https://researchportalplus.anu.edu.au/en/publications/return-dispersion-and-fund-performance-australia-the-land-of-oppo,Dr Anna von Reibnitz,https://researchportalplus.anu.edu.au/en/persons/anna-von-reibnitz,,Finance
A review of the return–illiquidity relationship,2019,Contribution to journal,Critical Finance Review,https://researchportalplus.anu.edu.au/en/publications/a-review-of-the-returnilliquidity-relationship,Dr Anna von Reibnitz,https://researchportalplus.anu.edu.au/en/persons/anna-von-reibnitz,,Finance
Company responses to exchange queries in real time,2017,Contribution to journal,Pacific Basin Finance Journal,https://researchportalplus.anu.edu.au/en/publications/company-responses-to-exchange-queries-in-real-time,Dr Anna von Reibnitz,https://researchportalplus.anu.edu.au/en/persons/anna-von-reibnitz,,Finance
When opportunity knocks: Cross-sectional return dispersion and active fund performance,2017,Contribution to journal,Critical Finance Review,https://researchportalplus.anu.edu.au/en/publications/when-opportunity-knocks-cross-sectional-return-dispersion-and-act,Dr Anna von Reibnitz,https://researchportalplus.anu.edu.au/en/persons/anna-von-reibnitz,,Finance
The impact of liquidity and transaction costs on the 52-week high momentum strategy in Australia,2010,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/the-impact-of-liquidity-and-transaction-costs-on-the-52-week-high,Dr Anna von Reibnitz,https://researchportalplus.anu.edu.au/en/persons/anna-von-reibnitz,,Finance
Dependence matters! Investor sentiment and stock returns: A sliced inverse regression approach,2025,Contribution to journal,Journal of Financial Research,https://researchportalplus.anu.edu.au/en/publications/dependence-matters-investor-sentiment-and-stock-returns-a-sliced-,Dr Qiaoqiao Zhu,https://researchportalplus.anu.edu.au/en/persons/qiaoqiao-zhu,,Finance
Economic policy uncertainty and the cost of equity capital,2025,Contribution to journal,Journal of Financial Research,https://researchportalplus.anu.edu.au/en/publications/economic-policy-uncertainty-and-the-cost-of-equity-capital,Dr Qiaoqiao Zhu,https://researchportalplus.anu.edu.au/en/persons/qiaoqiao-zhu,,Finance
Centralizing Trends and Pollution Law Enforcement in China,2017,Contribution to journal,China Quarterly,https://researchportalplus.anu.edu.au/en/publications/centralizing-trends-and-pollution-law-enforcement-in-china,Dr Qiaoqiao Zhu,https://researchportalplus.anu.edu.au/en/persons/qiaoqiao-zhu,,Finance
Should stock market return forecasts be conditioned on politics?,2015,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/should-stock-market-return-forecasts-be-conditioned-on-politics,Dr Qiaoqiao Zhu,https://researchportalplus.anu.edu.au/en/persons/qiaoqiao-zhu,,Finance
The Chinese stock dividend puzzle,2014,Contribution to journal,Emerging Markets Finance and Trade,https://researchportalplus.anu.edu.au/en/publications/the-chinese-stock-dividend-puzzle,Dr Qiaoqiao Zhu,https://researchportalplus.anu.edu.au/en/persons/qiaoqiao-zhu,,Finance
Are investors moonstruck? Lunar phases and stock returns,2006,Contribution to journal,Journal of Empirical Finance,https://researchportalplus.anu.edu.au/en/publications/are-investors-moonstruck-lunar-phases-and-stock-returns,Dr Qiaoqiao Zhu,https://researchportalplus.anu.edu.au/en/persons/qiaoqiao-zhu,,Finance
A compositional approach to modeling cause-specific mortality with zero counts,2025,Contribution to journal,Annals of Actuarial Science,https://researchportalplus.anu.edu.au/en/publications/a-compositional-approach-to-modeling-cause-specific-mortality-wit,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
The human impact of financial loss: Lessons from the global financial crisis,2024,Chapter in Book/Report/Conference proceeding,,https://researchportalplus.anu.edu.au/en/publications/the-human-impact-of-financial-loss-lessons-from-the-global-financ,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
The impact of COVID-19 and the ERS on superannuation savings in Australia,2024,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/the-impact-of-covid-19-and-the-ers-on-superannuation-savings-in-a,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Assessing the Impact of Climate Risk Stresses on Life Insurance Portfolios,2023,Contribution to journal,De Gruyter,https://researchportalplus.anu.edu.au/en/publications/assessing-the-impact-of-climate-risk-stresses-on-life-insurance-p,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Stochastic modelling of the home equity access scheme,2023,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/stochastic-modelling-of-the-home-equity-access-scheme,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
The primacy of ethics in the provision of financial advice,2021,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/the-primacy-of-ethics-in-the-provision-of-financial-advice,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Observations of supervisors and an actuarial research student on the qualitative research process,2020,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/observations-of-supervisors-and-an-actuarial-research-student-on-,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Extending financial literacy to insurance literacy: a survey approach,2019,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/extending-financial-literacy-to-insurance-literacy-a-survey-appro,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Relying on the heuristic of trust: a case study,2019,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/relying-on-the-heuristic-of-trust-a-case-study,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
"Trust in, trust out: a real cost of sudden and significant financial loss",2019,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/trust-in-trust-out-a-real-cost-of-sudden-and-significant-financia,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Can Universities hit the mark with specialist actuarial education? An initial ERM Case Study,2017,Contribution to journal,Actuarial Research Clearing House (ARCH),https://researchportalplus.anu.edu.au/en/publications/can-universities-hit-the-mark-with-specialist-actuarial-education,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Introducing Enterprise Risk Management Into the University Classroom: A Case Study,2017,Contribution to journal,Risk Management and Insurance Review,https://researchportalplus.anu.edu.au/en/publications/introducing-enterprise-risk-management-into-the-university-classr,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Views of Educators on the Education System,2017,Contribution to journal,Australian Journal of Actuarial Practice,https://researchportalplus.anu.edu.au/en/publications/views-of-educators-on-the-education-system,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Australia's piece of the puzzle - why don't Australians buy annuities?,2015,Contribution to journal,Australian Journal of Actuarial Practice,https://researchportalplus.anu.edu.au/en/publications/australias-piece-of-the-puzzle-why-dont-australians-buy-annuities,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Personal and social impacts of significant financial loss,2015,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/personal-and-social-impacts-of-significant-financial-loss,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Valuing Annuities Based on Alternative Mortality Projections,2015,Contribution to journal,Australian Journal of Actuarial Practice,https://researchportalplus.anu.edu.au/en/publications/valuing-annuities-based-on-alternative-mortality-projections,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Catastrophic mortality bonds: analysing basis risk and hedge effectiveness,2014,Contribution to journal,Australian Journal of Actuarial Practice,https://researchportalplus.anu.edu.au/en/publications/catastrophic-mortality-bonds-analysing-basis-risk-and-hedge-effec,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Lessons about best interests duty,2014,Contribution to journal,"Australasian Accounting, Business and Finance Journal",https://researchportalplus.anu.edu.au/en/publications/lessons-about-best-interests-duty,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Aftermath of a Storm,2013,Contribution to journal,Australian Journal of Financial Planning (e-archive from external publishers),https://researchportalplus.anu.edu.au/en/publications/aftermath-of-a-storm,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
A review of catastrophic risks for life insurers,2013,Contribution to journal,Risk Management and Insurance Review,https://researchportalplus.anu.edu.au/en/publications/a-review-of-catastrophic-risks-for-life-insurers,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Barriers to Co-Contribution in Superannuation: a Comparative Assessment of the Financial Benefits of Scheme Participation,2013,Contribution to journal,Australasian Accounting Business and Finance Journal,https://researchportalplus.anu.edu.au/en/publications/barriers-to-co-contribution-in-superannuation-a-comparative-asses,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Compulsory Annuitisation: A Policy Option for Australia?,2013,Contribution to journal,Australasian Accounting Business and Finance Journal,https://researchportalplus.anu.edu.au/en/publications/compulsory-annuitisation-a-policy-option-for-australia,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Potential Consequences of Pandemic Risks,2013,Contribution to specialist publication,,https://researchportalplus.anu.edu.au/en/publications/potential-consequences-of-pandemic-risks,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
The Geneva Association Potential consequences of pandemic risks,2013,Contribution to journal,Asia Insurance Review,https://researchportalplus.anu.edu.au/en/publications/the-geneva-association-potential-consequences-of-pandemic-risks,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Adequacy of Superannuation,2012,Contribution to journal,Journal of Financial Advice,https://researchportalplus.anu.edu.au/en/publications/adequacy-of-superannuation,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
Surprises from Storm,2012,Contribution to journal,Journal of Financial Advice,https://researchportalplus.anu.edu.au/en/publications/surprises-from-storm,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
A brief History of Two Pillars,2011,Contribution to journal,Journal of Financial Advice,https://researchportalplus.anu.edu.au/en/publications/a-brief-history-of-two-pillars,Dr Aaron Bruhn,https://researchportalplus.anu.edu.au/en/persons/aaron-bruhn,Senior Lecturer,Finance
